# GER40 TRD export, riskPct=2, боевой конфиг (GMT+3, Азия 0200-0900, вход 0900-1200, Auto ZOI H4), 13.07.2026
# FOREXCOM:GER40 M5, вкладка 4unEBbir, entity cRoyG7
# window live 2026-07-13 (Итог +72.55 / 12)
TRD|L|1676444400000|1676451600000|15398|15355|15450.52|239.66
TRD|L|1676881200000|1676884500000|15505|15475.5|15553.5|-210.45
TRD|L|1678431300000|1678431900000|15419.5|15399.5|15501.58|-210
TRD|S|1679559000000|1679561100000|15188|15220.5|15098|-201
TRD|L|1679904300000|1679907600000|15065|15017|15113.5|192
TRD|L|1680675600000|1680679500000|15601.5|15580|15633.5|-204.75
# window 2023-09-01 (11 сделок)
TRD|S|1686638100000|1686639600000|16185|16219|16137.92|-203
TRD|L|1687161000000|1687162800000|16279|16255.5|16349.13|-203.35
TRD|L|1687759500000|1687763100000|15847|15829.5|15881|-201.65
TRD|L|1687852800000|1687854600000|15829|15811.5|15867|-197.95
TRD|S|1688108400000|1688108700000|15982|16001|15933|-192
TRD|L|1688626500000|1688626800000|15846|15819.5|15916|-184.25
TRD|L|1688969700000|1688973900000|15571.5|15548|15653.57|-183.75
TRD|S|1689144600000|1689145500000|15845.5|15874.5|15815|177
TRD|L|1692166800000|1692169200000|15706.5|15668|15748.14|185.4
TRD|L|1692598200000|1692601500000|15577|15561|15610|364
TRD|S|1692943500000|1692947100000|15587.5|15611.5|15555.5|-195
# window 2023-12-01 (7 сделок новых)
TRD|L|1694070000000|1694076300000|15696.5|15653.5|15743|216.2
TRD|S|1696232400000|1696237500000|15446.5|15479.5|15370|478.8
TRD|S|1698646500000|1698647400000|14691.5|14698|14635.8|-250.5
TRD|S|1698738600000|1698741300000|14750|14767|14692|-225
TRD|S|1698993900000|1698994800000|15216|15230|15200|229.4
TRD|S|1699514100000|1699516500000|15217.5|15241|15193.59|-220.5
TRD|S|1700031600000|1700035500000|15640.5|15658|15610|-220.15
# window 2024-04-01 (20 сделок)
TRD|S|1702543800000|1702545300000|16947.5|17004|16883.08|224
TRD|L|1703056800000|1703059200000|16772|16751|16815|-213.4
TRD|S|1703660100000|1703663700000|16792.3|16799.3|16753.3|1101.1
TRD|S|1703833200000|1703834400000|16719.5|16735.5|16700|-234.6
TRD|L|1704693900000|1704695700000|16581.5|16567.5|16627|-232.5
TRD|S|1704959400000|1704962100000|16791|16822.5|16718.88|-217.75
TRD|S|1705303800000|1705307700000|16750|16791|16683.53|330
TRD|L|1705385400000|1705389000000|16543|16530|16634.55|-231
TRD|S|1705911900000|1705916100000|16682.5|16707.5|16631.5|424.2
TRD|S|1706686800000|1706687100000|16970|16980.5|16910.34|-239.2
TRD|S|1707807000000|1707807600000|16998|17010|16979|329.3
TRD|S|1707983700000|1707984000000|16998.5|17027.5|16966.5|-228
TRD|L|1708417800000|1708432500000|17042.4|17018.4|17084.9|378
TRD|S|1709191200000|1709193600000|17610|17633.5|17571|-232.75
TRD|S|1709274300000|1709276400000|17785.5|17792.5|17714.78|-250.4
TRD|S|1710315000000|1710333000000|17999.7|18016.7|17947.2|650
TRD|S|1710399600000|1710402000000|17965.7|17988.2|17938.2|-235
TRD|S|1710745200000|1710748800000|17989|18007.5|17959.5|348
TRD|S|1711005000000|1711009200000|18186.6|18208.6|18147.6|400.4
TRD|S|1711529700000|1711530000000|18399.5|18423.5|18372.46|-245
# window 2024-07-01 (9 сделок новых)
TRD|S|1713767400000|1713768300000|17823.5|17837|17767.09|-223.3
TRD|S|1713939000000|1713942300000|18210.5|18239|18171|276.9
TRD|S|1714112700000|1714119000000|18029|18042|17962|-225.4
TRD|L|1714376400000|1714380600000|18206.5|18182|18236|-211.65
TRD|S|1714460400000|1714461600000|18128.5|18149|18096|313.6
TRD|L|1714546500000|1714549500000|17866.85|17854.37|17893.07|-224.1
TRD|S|1715151000000|1715151600000|18454|18467|18412|-218.4
TRD|S|1715580300000|1715585700000|18790.5|18802|18763.5|455.8
TRD|S|1716273900000|1716275700000|18729|18749|18705.5|-216.3
# window 2024-10-01 (8 сделок, все минус)
TRD|S|1719813900000|1719817200000|18401.5|18454|18253.85|-203.3
TRD|L|1721973900000|1721977200000|18278|18244.5|18323.9|-200.1
TRD|S|1722327000000|1722331200000|18342.7|18400.7|18265.9|-194.7
TRD|L|1722579300000|1722579900000|17930|17895.5|18054|-191.7
TRD|L|1722843900000|1722858900000|17281|17087.5|17651|-175.05
TRD|S|1723709700000|1723725000000|17959.5|18011.5|17889.16|-180.2
TRD|S|1724916300000|1724918700000|18788|18828.5|18701.86|-178.45
TRD|S|1726121700000|1726124400000|18510|18552|18468|-176.3
# window 2025-02-01 (18 сделок)
TRD|L|1730268600000|1730275200000|19418.8|19396.8|19505.94|-207
TRD|S|1730706000000|1730730000000|19254.5|19294.5|19178|364.8
TRD|S|1730879100000|1730880600000|19354|19461|19093|-194.4
TRD|S|1730964300000|1730966400000|19128.5|19148|19030.5|-209.1
TRD|S|1732776300000|1732777800000|19323.1|19352.6|19275.79|-201.3
TRD|L|1733123100000|1733133900000|19593.4|19561.9|19671.43|465.6
TRD|S|1733205900000|1733209200000|19939.9|19948.4|19894.9|1045.75
TRD|S|1733467500000|1733468700000|20323.5|20344|20301.5|-230.05
TRD|L|1734416100000|1734416400000|20284.4|20279.9|20333.4|-264.55
TRD|S|1735027800000|1735030800000|19899.57|19922.02|19872.28|-220.9
TRD|L|1735548300000|1735562700000|19931.2|19879.2|20001.2|-206.7
TRD|S|1735799400000|1735801200000|19924.2|19945.7|19777.2|-211.5
TRD|S|1735891500000|1735893300000|19994.3|20034.8|19927.64|324.38
TRD|S|1736146800000|1736155200000|19970.8|20007.8|19885.61|-209
TRD|S|1736926800000|1736927700000|20295.8|20312.3|20265.3|-211.75
TRD|S|1737361200000|1737379800000|20901.1|20933.1|20858.52|-201.3
TRD|S|1737531600000|1737532800000|21155.5|21178|21128.74|-199.75
TRD|S|1738224300000|1738224900000|21662.4|21692.4|21622.55|-192.2
# window 2025-05-01 (9 сделок новых)
TRD|S|1739862900000|1739865900000|22857.3|22881.8|22812.41|333
TRD|S|1740549900000|1740552600000|22597.4|22616.9|22506.4|-198.85
TRD|S|1741589100000|1741590000000|23148|23183|22951.11|-190.8
TRD|L|1742538900000|1742543100000|22900.4|22866.4|23016.4|-185.5
TRD|L|1743402000000|1743402600000|22283.2|22206.7|22429|-178.25
TRD|S|1743748200000|1743751200000|21643.5|21704|21519|359.6
TRD|L|1744358700000|1744360200000|20519.2|20378.2|20838.2|-170.4
TRD|S|1744875300000|1745202900000|21284|21439|21081.59|222.2
TRD|S|1745823900000|1745824800000|22314.6|22361.1|22232.6|-185.25
# window 2025-08-01 (12 сделок новых)
TRD|S|1747030500000|1747033200000|23723.5|23760.5|23639|-197.6
TRD|S|1748243400000|1748329200000|23961.5|24045|23790|-185.9
TRD|S|1749018000000|1749019800000|24190|24232|24125.5|-189.2
TRD|L|1749708900000|1749711600000|23801.5|23754|23862.37|-184.3
TRD|L|1750316400000|1750340700000|23191.5|23104.5|23324|-176
TRD|S|1750750200000|1750755600000|23656.5|23775.5|23504.74|-168
TRD|S|1750834500000|1750834800000|23727.5|23756|23688.5|234.85
TRD|L|1751440800000|1751458800000|23754|23704.5|23857|-181.8
TRD|L|1751609400000|1751612400000|23813.5|23793.5|23920.82|-182.7
TRD|S|1752131100000|1752147300000|24614.5|24648.5|24553.5|302.5
TRD|L|1752476700000|1752506400000|24047.5|23967.5|24147|217.8
TRD|S|1753683900000|1753686600000|24520.7|24563.2|24375.8|606.48
# window 2025-12-01 (3 сделки, совпало с памятью +707)
TRD|S|1758610800000|1758611400000|23617|23650|23562.5|-204
TRD|S|1762503900000|1762508400000|23761.5|23839|23652|272.5
TRD|S|1763015700000|1763024700000|24469.5|24505.5|24352.94|638.55
# window 2026-03-01 (14 сделок новых)
TRD|S|1764828600000|1764829500000|23815.5|23825|23760.5|-234.15
TRD|S|1764916200000|1764918300000|23928.5|23944|23874.61|-221.1
TRD|S|1766393400000|1766400000000|24312.5|24359|24263.5|208.55
TRD|L|1767081600000|1767088500000|24358.5|24318.5|24402|219.3
TRD|S|1767334200000|1767336900000|24544|24557|24457|-228.2
TRD|S|1767683400000|1767687600000|24922.5|24939.5|24843|963.8
TRD|S|1768284300000|1768287900000|25449.5|25458.5|25405|-252
TRD|L|1768807200000|1768809300000|24985|24928|25323.5|-220.4
TRD|S|1769150100000|1769160000000|24864.5|24895.5|24797.14|-224
TRD|L|1769503200000|1769504400000|24928.5|24901|25004|-219.45
TRD|S|1769580300000|1769589600000|24913.5|24948|24860.93|312.6
TRD|L|1770015300000|1770021300000|24287.5|24206.5|24503|559
TRD|S|1770192000000|1770194700000|24810|24877|24724.85|279.51
TRD|S|1770793200000|1770796200000|25018|25047.5|24986|245.7
# patch 2022-06-01: новые сделки
TRD|L|1649746500000|1649746800000|13968.5|13937.5|14087.2|-233.6
TRD|S|1649917800000|1649920500000|14153|14186.5|14084.2|450.78
# patch 2023-04-01: новые сделки
TRD|L|1675667700000|1675674000000|15357.5|15341|15415.42|-285.25
TRD|S|1676018100000|1676022300000|15430|15480.5|15378.5|265.2
# patch 2024-12-01: новые сделки (окт-2024)
TRD|L|1728025800000|1728027300000|18992|18948.5|19036|191.4
TRD|L|1728283200000|1728284400000|19185.5|19156.5|19232|-201
TRD|L|1728459000000|1728471000000|19059|19002.5|19117.5|191.4
# patch 2025-10-01: новые сделки (авг-2025)
TRD|S|1755237900000|1755240000000|24475.5|24527.5|24416.5|-217.3
# patch 2026-05-01: новые сделки (мар-2026)
TRD|L|1772605500000|1772618700000|23788|23708|24048|674.7
TRD|S|1772785500000|1772786700000|23922|24013|23804.26|-220.8
TRD|S|1773819300000|1773826800000|23860|23934|23676.72|-225
TRD|L|1773904500000|1773908700000|23152|23032.5|23276.5|-216.9
TRD|L|1773990900000|1773993600000|22974.5|22901.5|23090|333.5
TRD|L|1774249800000|1774250700000|21992.5|21905|22207|-221.25
# КОНЕЦ GER40
